cohorte,tramo_importe,edad,tasa_acum_pct
2010,01 Q1 menor,105,12.3459
2010,01 Q1 menor,108,12.4261
2010,01 Q1 menor,111,12.4461
2010,01 Q1 menor,114,12.4862
2010,01 Q1 menor,117,12.5564
2010,01 Q1 menor,120,12.5864
2010,02 Q2,0,0.0
2010,02 Q2,3,0.0
2010,02 Q2,6,0.0
2010,02 Q2,9,0.02
2010,02 Q2,12,0.0702
2010,02 Q2,15,0.2305
2010,02 Q2,18,0.4209
2010,02 Q2,21,0.7316
2010,02 Q2,24,0.9922
2010,02 Q2,27,1.2828
2010,02 Q2,30,1.5534
2010,02 Q2,33,1.9042
2010,02 Q2,36,2.2249
2010,02 Q2,39,2.5456
2010,02 Q2,42,2.9565
2010,02 Q2,45,3.3073
2010,02 Q2,48,3.648
2010,02 Q2,51,4.0088
2010,02 Q2,54,4.3796
2010,02 Q2,57,4.7705
2010,02 Q2,60,5.2014
2010,02 Q2,63,5.5021
2010,02 Q2,66,5.7727
2010,02 Q2,69,6.1034
2010,02 Q2,72,6.4141
2010,02 Q2,75,6.6246
2010,02 Q2,78,6.7649
2010,02 Q2,81,6.8751
2010,02 Q2,84,6.9353
2010,02 Q2,87,7.0355
2010,02 Q2,90,7.2459
2010,02 Q2,93,7.3161
2010,02 Q2,96,7.4464
2010,02 Q2,99,7.5566
2010,02 Q2,102,7.6268
2010,02 Q2,105,7.6468
2010,02 Q2,108,7.6969
2010,02 Q2,111,7.747
2010,02 Q2,114,7.7571
2010,02 Q2,117,7.8172
2010,02 Q2,120,7.8874
2010,03 Q3,0,0.0
2010,03 Q3,3,0.0
2010,03 Q3,6,0.0
2010,03 Q3,9,0.0
2010,03 Q3,12,0.02
2010,03 Q3,15,0.0601
2010,03 Q3,18,0.1403
2010,03 Q3,21,0.2906
2010,03 Q3,24,0.4209
2010,03 Q3,27,0.5312
2010,03 Q3,30,0.6915
2010,03 Q3,33,0.8218
2010,03 Q3,36,0.9721
2010,03 Q3,39,1.0824
2010,03 Q3,42,1.2828
2010,03 Q3,45,1.4933
2010,03 Q3,48,1.7539
2010,03 Q3,51,2.1046
2010,03 Q3,54,2.3852
2010,03 Q3,57,2.9164
2010,03 Q3,60,3.3273
2010,03 Q3,63,3.7683
2010,03 Q3,66,4.1792
2010,03 Q3,69,4.4999
2010,03 Q3,72,4.7905
2010,03 Q3,75,5.1413
2010,03 Q3,78,5.4821
2010,03 Q3,81,5.7727
2010,03 Q3,84,5.9631
2010,03 Q3,87,6.1736
2010,03 Q3,90,6.3139
2010,03 Q3,93,6.4542
2010,03 Q3,96,6.6045
2010,03 Q3,99,6.805
2010,03 Q3,102,6.9653
2010,03 Q3,105,7.1157
2010,03 Q3,108,7.2059
2010,03 Q3,111,7.266
2010,03 Q3,114,7.3061
2010,03 Q3,117,7.3963
2010,03 Q3,120,7.4263
2010,04 Q4 mayor,0,0.0
2010,04 Q4 mayor,3,0.0
2010,04 Q4 mayor,6,0.0
2010,04 Q4 mayor,9,0.0
2010,04 Q4 mayor,12,0.0
2010,04 Q4 mayor,15,0.0
2010,04 Q4 mayor,18,0.01
2010,04 Q4 mayor,21,0.02
2010,04 Q4 mayor,24,0.0501
2010,04 Q4 mayor,27,0.0802
2010,04 Q4 mayor,30,0.1403
2010,04 Q4 mayor,33,0.2004
2010,04 Q4 mayor,36,0.3107
2010,04 Q4 mayor,39,0.3708
2010,04 Q4 mayor,42,0.471
2010,04 Q4 mayor,45,0.5612
2010,04 Q4 mayor,48,0.7517
2010,04 Q4 mayor,51,0.9922
2010,04 Q4 mayor,54,1.1626
2010,04 Q4 mayor,57,1.4632
2010,04 Q4 mayor,60,1.814
2010,04 Q4 mayor,63,2.255
2010,04 Q4 mayor,66,2.6959
2010,04 Q4 mayor,69,3.1169
2010,04 Q4 mayor,72,3.638
2010,04 Q4 mayor,75,4.1391
2010,04 Q4 mayor,78,4.53
2010,04 Q4 mayor,81,4.7404
2010,04 Q4 mayor,84,4.9509
2010,04 Q4 mayor,87,5.2516
2010,04 Q4 mayor,90,5.3919
2010,04 Q4 mayor,93,5.6625
2010,04 Q4 mayor,96,5.7827
2010,04 Q4 mayor,99,5.8729
2010,04 Q4 mayor,102,6.1435
2010,04 Q4 mayor,105,6.3139
2010,04 Q4 mayor,108,6.6246
2010,04 Q4 mayor,111,6.815
2010,04 Q4 mayor,114,6.8952
2010,04 Q4 mayor,117,7.0054
2010,04 Q4 mayor,120,7.0655
2011,01 Q1 menor,0,0.0
2011,01 Q1 menor,3,0.0
2011,01 Q1 menor,6,0.0
2011,01 Q1 menor,9,0.0614
2011,01 Q1 menor,12,0.1929
2011,01 Q1 menor,15,0.4909
2011,01 Q1 menor,18,0.7978
2011,01 Q1 menor,21,1.201
2011,01 Q1 menor,24,1.6393
2011,01 Q1 menor,27,2.1741
2011,01 Q1 menor,30,2.5861
2011,01 Q1 menor,33,3.0332
2011,01 Q1 menor,36,3.3401
2011,01 Q1 menor,39,3.8748
2011,01 Q1 menor,42,4.2605
2011,01 Q1 menor,45,4.7076
2011,01 Q1 menor,48,4.9619
2011,01 Q1 menor,51,5.2424
2011,01 Q1 menor,54,5.5492
2011,01 Q1 menor,57,5.7333
2011,01 Q1 menor,60,6.0051
2011,01 Q1 menor,63,6.3382
2011,01 Q1 menor,66,6.4785
2011,01 Q1 menor,69,6.6538
2011,01 Q1 menor,72,6.7941
2011,01 Q1 menor,75,6.9869
2011,01 Q1 menor,78,7.2236
2011,01 Q1 menor,81,7.3551
2011,01 Q1 menor,84,7.4603
2011,01 Q1 menor,87,7.6444
2011,01 Q1 menor,90,7.7672
2011,01 Q1 menor,93,7.8987
2011,01 Q1 menor,96,8.0039
2011,01 Q1 menor,99,8.0389
2011,01 Q1 menor,102,8.074
2011,01 Q1 menor,105,8.1354
2011,01 Q1 menor,108,8.188
2011,01 Q1 menor,111,8.2143
2011,01 Q1 menor,114,8.2493
2011,01 Q1 menor,117,8.2756
2011,01 Q1 menor,120,8.2844
2011,02 Q2,0,0.0
2011,02 Q2,3,0.0
2011,02 Q2,6,0.0
2011,02 Q2,9,0.0175
2011,02 Q2,12,0.0526
2011,02 Q2,15,0.1052
2011,02 Q2,18,0.2279
2011,02 Q2,21,0.3682
2011,02 Q2,24,0.6224
2011,02 Q2,27,0.8241
2011,02 Q2,30,1.0958
2011,02 Q2,33,1.4377
2011,02 Q2,36,1.9111
2011,02 Q2,39,2.2355
2011,02 Q2,42,2.5248
2011,02 Q2,45,2.8842
2011,02 Q2,48,3.2349
2011,02 Q2,51,3.5768
2011,02 Q2,54,3.7871
2011,02 Q2,57,4.0326
2011,02 Q2,60,4.2518
2011,02 Q2,63,4.4709
2011,02 Q2,66,4.7076
2011,02 Q2,69,4.8917
2011,02 Q2,72,5.0495
2011,02 Q2,75,5.2862
2011,02 Q2,78,5.4353
2011,02 Q2,81,5.6544
2011,02 Q2,84,5.8298
2011,02 Q2,87,5.9788
2011,02 Q2,90,6.1629
2011,02 Q2,93,6.2768
2011,02 Q2,96,6.347
2011,02 Q2,99,6.4171
2011,02 Q2,102,6.4697
2011,02 Q2,105,6.5398
2011,02 Q2,108,6.5749
2011,02 Q2,111,6.6187
2011,02 Q2,114,6.645
2011,02 Q2,117,6.6713
2011,02 Q2,120,6.7152
2011,03 Q3,0,0.0
2011,03 Q3,3,0.0
2011,03 Q3,6,0.0
2011,03 Q3,9,0.0
2011,03 Q3,12,0.0175
2011,03 Q3,15,0.0351
2011,03 Q3,18,0.0614
2011,03 Q3,21,0.1227
2011,03 Q3,24,0.2016
2011,03 Q3,27,0.2981
2011,03 Q3,30,0.4471
2011,03 Q3,33,0.5874
2011,03 Q3,36,0.7715
2011,03 Q3,39,0.9293
2011,03 Q3,42,1.0871
2011,03 Q3,45,1.3325
2011,03 Q3,48,1.6744
2011,03 Q3,51,1.9637
2011,03 Q3,54,2.3231
2011,03 Q3,57,2.6037
2011,03 Q3,60,2.9017
2011,03 Q3,63,3.2436
2011,03 Q3,66,3.4716
2011,03 Q3,69,3.7258
2011,03 Q3,72,3.9186
2011,03 Q3,75,4.1203
2011,03 Q3,78,4.2781
2011,03 Q3,81,4.4972
2011,03 Q3,84,4.6375
2011,03 Q3,87,4.8128
2011,03 Q3,90,4.9531
2011,03 Q3,93,5.1284
2011,03 Q3,96,5.2687
2011,03 Q3,99,5.3914
2011,03 Q3,102,5.4966
2011,03 Q3,105,5.5843
2011,03 Q3,108,5.6281
2011,03 Q3,111,5.6807
2011,03 Q3,114,5.7596
2011,03 Q3,117,5.821
2011,03 Q3,120,5.8736
2011,04 Q4 mayor,0,0.0
2011,04 Q4 mayor,3,0.0
2011,04 Q4 mayor,6,0.0
2011,04 Q4 mayor,9,0.0
2011,04 Q4 mayor,12,0.0
2011,04 Q4 mayor,15,0.0088
2011,04 Q4 mayor,18,0.0175
2011,04 Q4 mayor,21,0.0438
2011,04 Q4 mayor,24,0.0614
2011,04 Q4 mayor,27,0.0701
2011,04 Q4 mayor,30,0.0877
2011,04 Q4 mayor,33,0.1227
2011,04 Q4 mayor,36,0.2104
2011,04 Q4 mayor,39,0.3156
2011,04 Q4 mayor,42,0.412
2011,04 Q4 mayor,45,0.5435
2011,04 Q4 mayor,48,0.7276
2011,04 Q4 mayor,51,0.8854
2011,04 Q4 mayor,54,1.1309
2011,04 Q4 mayor,57,1.3676
2011,04 Q4 mayor,60,1.6393
2011,04 Q4 mayor,63,1.8673
2011,04 Q4 mayor,66,2.1478
2011,04 Q4 mayor,69,2.3757
2011,04 Q4 mayor,72,2.5248
2011,04 Q4 mayor,75,2.779
2011,04 Q4 mayor,78,2.9631
2011,04 Q4 mayor,81,3.1647
2011,04 Q4 mayor,84,3.3488
2011,04 Q4 mayor,87,3.4453
2011,04 Q4 mayor,90,3.5855
2011,04 Q4 mayor,93,3.7608
2011,04 Q4 mayor,96,4.0326
2011,04 Q4 mayor,99,4.1466
2011,04 Q4 mayor,102,4.3044
2011,04 Q4 mayor,105,4.357
2011,04 Q4 mayor,108,4.4271
2011,04 Q4 mayor,111,4.4885
2011,04 Q4 mayor,114,4.5586
2011,04 Q4 mayor,117,4.6287
2011,04 Q4 mayor,120,4.6726
2012,01 Q1 menor,0,0.0
2012,01 Q1 menor,3,0.0
2012,01 Q1 menor,6,0.0
2012,01 Q1 menor,9,0.0411
2012,01 Q1 menor,12,0.072
2012,01 Q1 menor,15,0.2057
2012,01 Q1 menor,18,0.4525
2012,01 Q1 menor,21,0.7302
2012,01 Q1 menor,24,1.2033
2012,01 Q1 menor,27,1.5736
2012,01 Q1 menor,30,2.0775
2012,01 Q1 menor,33,2.4889
2012,01 Q1 menor,36,2.8489
2012,01 Q1 menor,39,3.1472
2012,01 Q1 menor,42,3.4146
2012,01 Q1 menor,45,3.7334
2012,01 Q1 menor,48,4.0214
2012,01 Q1 menor,51,4.2785
2012,01 Q1 menor,54,4.4636
2012,01 Q1 menor,57,4.6693
2012,01 Q1 menor,60,4.8956
2012,01 Q1 menor,63,5.0705
2012,01 Q1 menor,66,5.4099
2012,01 Q1 menor,69,5.6464
2012,01 Q1 menor,72,5.9241
2012,01 Q1 menor,75,6.1709
2012,01 Q1 menor,78,6.2944
2012,01 Q1 menor,81,6.4383
2012,01 Q1 menor,84,6.572
2012,01 Q1 menor,87,6.6955
2012,01 Q1 menor,90,6.7983
2012,01 Q1 menor,93,6.8703
2012,01 Q1 menor,96,6.932
2012,01 Q1 menor,99,6.9937
2012,01 Q1 menor,102,7.004
2012,01 Q1 menor,105,7.0452
2012,01 Q1 menor,108,7.076
2012,01 Q1 menor,111,7.0966
2012,01 Q1 menor,114,7.1377
2012,01 Q1 menor,117,7.1686
2012,01 Q1 menor,120,7.2303
2012,02 Q2,0,0.0
2012,02 Q2,3,0.0
2012,02 Q2,6,0.0
2012,02 Q2,9,0.0
2012,02 Q2,12,0.0514
2012,02 Q2,15,0.1234
2012,02 Q2,18,0.216
2012,02 Q2,21,0.4012
2012,02 Q2,24,0.5966
2012,02 Q2,27,0.8332
2012,02 Q2,30,1.1212
2012,02 Q2,33,1.4503
2012,02 Q2,36,1.728
2012,02 Q2,39,2.0675
2012,02 Q2,42,2.3658
2012,02 Q2,45,2.6332
2012,02 Q2,48,2.9521
2012,02 Q2,51,3.2401
2012,02 Q2,54,3.4252
2012,02 Q2,57,3.6412
2012,02 Q2,60,3.8881
2012,02 Q2,63,4.2481
2012,02 Q2,66,4.567
2012,02 Q2,69,4.7315
2012,02 Q2,72,5.0298
2012,02 Q2,75,5.1841
2012,02 Q2,78,5.431
2012,02 Q2,81,5.6264
2012,02 Q2,84,5.719
2012,02 Q2,87,5.8836
2012,02 Q2,90,6.0173
2012,02 Q2,93,6.1201
2012,02 Q2,96,6.1716
2012,02 Q2,99,6.2333
2012,02 Q2,102,6.2744
2012,02 Q2,105,6.2847
2012,02 Q2,108,6.3361
2012,02 Q2,111,6.3567
2012,02 Q2,114,6.3773
2012,02 Q2,117,6.4904
2012,02 Q2,120,6.511
2012,03 Q3,0,0.0
2012,03 Q3,3,0.0
2012,03 Q3,6,0.0
2012,03 Q3,9,0.0
2012,03 Q3,12,0.0
2012,03 Q3,15,0.0
2012,03 Q3,18,0.0309
2012,03 Q3,21,0.072
2012,03 Q3,24,0.0823
2012,03 Q3,27,0.1543
2012,03 Q3,30,0.2777
2012,03 Q3,33,0.4937
2012,03 Q3,36,0.648
2012,03 Q3,39,0.8743
2012,03 Q3,42,1.152
2012,03 Q3,45,1.4092
2012,03 Q3,48,1.6869
2012,03 Q3,51,1.9749
2012,03 Q3,54,2.2732
2012,03 Q3,57,2.5406
2012,03 Q3,60,2.7463
2012,03 Q3,63,2.9829
2012,03 Q3,66,3.1989
2012,03 Q3,69,3.4458
2012,03 Q3,72,3.6824
2012,03 Q3,75,3.9189
2012,03 Q3,78,4.0732
2012,03 Q3,81,4.279
2012,03 Q3,84,4.3921
2012,03 Q3,87,4.5567
2012,03 Q3,90,4.6595
2012,03 Q3,93,4.7418
2012,03 Q3,96,4.8755
2012,03 Q3,99,4.9167
2012,03 Q3,102,4.9887
2012,03 Q3,105,5.0504
2012,03 Q3,108,5.1224
2012,03 Q3,111,5.1841
2012,03 Q3,114,5.2767
2012,03 Q3,117,5.3178
2012,03 Q3,120,5.359
2012,04 Q4 mayor,0,0.0
2012,04 Q4 mayor,3,0.0
2012,04 Q4 mayor,6,0.0
2012,04 Q4 mayor,9,0.0
2012,04 Q4 mayor,12,0.0
2012,04 Q4 mayor,15,0.0
2012,04 Q4 mayor,18,0.0103
2012,04 Q4 mayor,21,0.0206
2012,04 Q4 mayor,24,0.0823
2012,04 Q4 mayor,27,0.1337
2012,04 Q4 mayor,30,0.2366
2012,04 Q4 mayor,33,0.3189
2012,04 Q4 mayor,36,0.3703
2012,04 Q4 mayor,39,0.4732
2012,04 Q4 mayor,42,0.6069
2012,04 Q4 mayor,45,0.8126
2012,04 Q4 mayor,48,0.9772
2012,04 Q4 mayor,51,1.2446
2012,04 Q4 mayor,54,1.3886
2012,04 Q4 mayor,57,1.5635
2012,04 Q4 mayor,60,1.6869
2012,04 Q4 mayor,63,1.9338
2012,04 Q4 mayor,66,2.0572
2012,04 Q4 mayor,69,2.2321
2012,04 Q4 mayor,72,2.3555
2012,04 Q4 mayor,75,2.5612
2012,04 Q4 mayor,78,2.6949
2012,04 Q4 mayor,81,2.9006
2012,04 Q4 mayor,84,3.1269
2012,04 Q4 mayor,87,3.2812
2012,04 Q4 mayor,90,3.4252
2012,04 Q4 mayor,93,3.5281
2012,04 Q4 mayor,96,3.6824
2012,04 Q4 mayor,99,3.7647
2012,04 Q4 mayor,102,3.7955
2012,04 Q4 mayor,105,3.8778
2012,04 Q4 mayor,108,3.9601
2012,04 Q4 mayor,111,4.0321
2012,04 Q4 mayor,114,4.1452
2012,04 Q4 mayor,117,4.207
2012,04 Q4 mayor,120,4.2584
2013,01 Q1 menor,0,0.0
2013,01 Q1 menor,3,0.0
2013,01 Q1 menor,6,0.0099
2013,01 Q1 menor,9,0.0495
2013,01 Q1 menor,12,0.1781
2013,01 Q1 menor,15,0.3167
2013,01 Q1 menor,18,0.5443
2013,01 Q1 menor,21,0.8413
2013,01 Q1 menor,24,1.0491
2013,01 Q1 menor,27,1.3064
2013,01 Q1 menor,30,1.6033
2013,01 Q1 menor,33,1.8903
2013,01 Q1 menor,36,2.2268
2013,01 Q1 menor,39,2.4644
2013,01 Q1 menor,42,2.7415
2013,01 Q1 menor,45,3.0582
2013,01 Q1 menor,48,3.4046
2013,01 Q1 menor,51,3.6718
2013,01 Q1 menor,54,3.9885
2013,01 Q1 menor,57,4.2359
2013,01 Q1 menor,60,4.4537
2013,01 Q1 menor,63,4.6912
2013,01 Q1 menor,66,4.9683
2013,01 Q1 menor,69,5.1861
2013,01 Q1 menor,72,5.2949
2013,01 Q1 menor,75,5.4632
2013,01 Q1 menor,78,5.5819
2013,01 Q1 menor,81,5.6809
2013,01 Q1 menor,84,5.7601
2013,01 Q1 menor,87,5.869
2013,01 Q1 menor,90,5.8987
2013,01 Q1 menor,93,5.9976
2013,01 Q1 menor,96,6.0966
2013,01 Q1 menor,99,6.1461
2013,01 Q1 menor,102,6.2451
2013,01 Q1 menor,105,6.2648
2013,01 Q1 menor,108,6.3044
2013,01 Q1 menor,111,6.344
2013,01 Q1 menor,114,6.3737
2013,01 Q1 menor,117,6.3935
2013,01 Q1 menor,120,6.4133
2013,02 Q2,0,0.0
2013,02 Q2,3,0.0
2013,02 Q2,6,0.0
2013,02 Q2,9,0.0099
2013,02 Q2,12,0.0396
2013,02 Q2,15,0.1089
2013,02 Q2,18,0.2771
2013,02 Q2,21,0.4454
2013,02 Q2,24,0.7324
2013,02 Q2,27,0.9303
2013,02 Q2,30,1.1876
2013,02 Q2,33,1.3955
2013,02 Q2,36,1.7221
2013,02 Q2,39,2.0091
2013,02 Q2,42,2.3159
2013,02 Q2,45,2.6425
2013,02 Q2,48,2.9988
2013,02 Q2,51,3.2561
2013,02 Q2,54,3.4739
2013,02 Q2,57,3.7015
2013,02 Q2,60,3.8895
2013,02 Q2,63,4.2557
2013,02 Q2,66,4.5329
2013,02 Q2,69,4.7407
2013,02 Q2,72,4.9188
2013,02 Q2,75,5.1069
2013,02 Q2,78,5.2454
2013,02 Q2,81,5.3543
2013,02 Q2,84,5.4236
2013,02 Q2,87,5.5127
2013,02 Q2,90,5.6017
2013,02 Q2,93,5.6908
2013,02 Q2,96,5.8294
2013,02 Q2,99,5.9283
2013,02 Q2,102,6.0174
2013,02 Q2,105,6.1065
2013,02 Q2,108,6.2055
2013,02 Q2,111,6.2945
2013,02 Q2,114,6.3737
2013,02 Q2,117,6.3935
2013,02 Q2,120,6.4331
2013,03 Q3,0,0.0
2013,03 Q3,3,0.0
2013,03 Q3,6,0.0
2013,03 Q3,9,0.0
2013,03 Q3,12,0.0099
2013,03 Q3,15,0.0396
2013,03 Q3,18,0.099
2013,03 Q3,21,0.1485
2013,03 Q3,24,0.2672
2013,03 Q3,27,0.386
2013,03 Q3,30,0.5146
2013,03 Q3,33,0.7522
2013,03 Q3,36,0.9996
2013,03 Q3,39,1.2668
2013,03 Q3,42,1.4549
2013,03 Q3,45,1.732
2013,03 Q3,48,2.0388
2013,03 Q3,51,2.2169
2013,03 Q3,54,2.4941
2013,03 Q3,57,2.7118
2013,03 Q3,60,2.9196
2013,03 Q3,63,3.2759
2013,03 Q3,66,3.4739
2013,03 Q3,69,3.7906
2013,03 Q3,72,3.939
2013,03 Q3,75,4.0776
2013,03 Q3,78,4.2557
2013,03 Q3,81,4.4339
2013,03 Q3,84,4.5823
2013,03 Q3,87,4.6714
2013,03 Q3,90,4.8496
2013,03 Q3,93,4.9485
2013,03 Q3,96,5.0277
2013,03 Q3,99,5.0772
2013,03 Q3,102,5.1168
2013,03 Q3,105,5.2553
2013,03 Q3,108,5.3939
2013,03 Q3,111,5.4632
2013,03 Q3,114,5.5226
2013,03 Q3,117,5.6215
2013,03 Q3,120,5.7007
2013,04 Q4 mayor,0,0.0
2013,04 Q4 mayor,3,0.0
2013,04 Q4 mayor,6,0.0
2013,04 Q4 mayor,9,0.0
2013,04 Q4 mayor,12,0.0
2013,04 Q4 mayor,15,0.0
2013,04 Q4 mayor,18,0.0
2013,04 Q4 mayor,21,0.0297
2013,04 Q4 mayor,24,0.0396
2013,04 Q4 mayor,27,0.0594
2013,04 Q4 mayor,30,0.1089
2013,04 Q4 mayor,33,0.1781
2013,04 Q4 mayor,36,0.2276
2013,04 Q4 mayor,39,0.287
2013,04 Q4 mayor,42,0.4553
2013,04 Q4 mayor,45,0.5938
2013,04 Q4 mayor,48,0.7225
2013,04 Q4 mayor,51,0.8314
2013,04 Q4 mayor,54,0.9897
2013,04 Q4 mayor,57,1.0788
2013,04 Q4 mayor,60,1.1778
2013,04 Q4 mayor,63,1.3163
2013,04 Q4 mayor,66,1.534
2013,04 Q4 mayor,69,1.7716
2013,04 Q4 mayor,72,2.0091
2013,04 Q4 mayor,75,2.2664
2013,04 Q4 mayor,78,2.405
2013,04 Q4 mayor,81,2.5534
2013,04 Q4 mayor,84,2.692
2013,04 Q4 mayor,87,2.791
2013,04 Q4 mayor,90,2.8603
2013,04 Q4 mayor,93,2.9394
2013,04 Q4 mayor,96,3.0285
2013,04 Q4 mayor,99,3.1572
2013,04 Q4 mayor,102,3.2957
2013,04 Q4 mayor,105,3.3749
2013,04 Q4 mayor,108,3.4739
2013,04 Q4 mayor,111,3.5234
2013,04 Q4 mayor,114,3.6025
2013,04 Q4 mayor,117,3.7114
2013,04 Q4 mayor,120,3.8797
2014,01 Q1 menor,0,0.0
2014,01 Q1 menor,3,0.0
2014,01 Q1 menor,6,0.0087
2014,01 Q1 menor,9,0.0696
2014,01 Q1 menor,12,0.2263
2014,01 Q1 menor,15,0.4612
2014,01 Q1 menor,18,0.8093
2014,01 Q1 menor,21,1.0965
2014,01 Q1 menor,24,1.4011
2014,01 Q1 menor,27,1.7057
2014,01 Q1 menor,30,2.0886
2014,01 Q1 menor,33,2.4715
2014,01 Q1 menor,36,2.837
2014,01 Q1 menor,39,3.1242
2014,01 Q1 menor,42,3.6724
2014,01 Q1 menor,45,4.0205
2014,01 Q1 menor,48,4.3947
2014,01 Q1 menor,51,4.7951
2014,01 Q1 menor,54,5.0735
2014,01 Q1 menor,57,5.3955
2014,01 Q1 menor,60,5.6827
2014,01 Q1 menor,63,5.9873
2014,01 Q1 menor,66,6.2223
2014,01 Q1 menor,69,6.4311
2014,01 Q1 menor,72,6.5965
2014,01 Q1 menor,75,6.727
2014,01 Q1 menor,78,6.8401
2014,01 Q1 menor,81,6.9011
2014,01 Q1 menor,84,7.0055
2014,01 Q1 menor,87,7.136
2014,01 Q1 menor,90,7.2404
2014,01 Q1 menor,93,7.4232
2014,01 Q1 menor,96,7.5624
2014,01 Q1 menor,99,7.6669
2014,01 Q1 menor,102,7.7365
2014,01 Q1 menor,105,7.7539
2014,01 Q1 menor,108,7.78
2014,01 Q1 menor,111,7.8235
2014,01 Q1 menor,114,7.8409
2014,01 Q1 menor,117,7.8496
2014,01 Q1 menor,120,7.8583
2014,02 Q2,0,0.0
2014,02 Q2,3,0.0
2014,02 Q2,6,0.0
2014,02 Q2,9,0.0174
2014,02 Q2,12,0.0783
2014,02 Q2,15,0.1305
2014,02 Q2,18,0.2437
2014,02 Q2,21,0.4003
2014,02 Q2,24,0.557
2014,02 Q2,27,0.7484
2014,02 Q2,30,0.9834
2014,02 Q2,33,1.1922
2014,02 Q2,36,1.4098
2014,02 Q2,39,1.7579
2014,02 Q2,42,2.0799
2014,02 Q2,45,2.4715
2014,02 Q2,48,2.7152
2014,02 Q2,51,2.9675
2014,02 Q2,54,3.246
2014,02 Q2,57,3.4723
2014,02 Q2,60,3.716
2014,02 Q2,63,3.9857
2014,02 Q2,66,4.1685
2014,02 Q2,69,4.3338
2014,02 Q2,72,4.4905
2014,02 Q2,75,4.5862
2014,02 Q2,78,4.7515
2014,02 Q2,81,4.8473
2014,02 Q2,84,4.9865
2014,02 Q2,87,5.1954
2014,02 Q2,90,5.3868
2014,02 Q2,93,5.6044
2014,02 Q2,96,5.7001
2014,02 Q2,99,5.7871
2014,02 Q2,102,5.8219
2014,02 Q2,105,5.9003
2014,02 Q2,108,5.9525
2014,02 Q2,111,6.0308
2014,02 Q2,114,6.0656
2014,02 Q2,117,6.1091
2014,02 Q2,120,6.1265
2014,03 Q3,0,0.0
2014,03 Q3,3,0.0
2014,03 Q3,6,0.0
2014,03 Q3,9,0.0
2014,03 Q3,12,0.0174
2014,03 Q3,15,0.0435
2014,03 Q3,18,0.1131
2014,03 Q3,21,0.1741
2014,03 Q3,24,0.3307
2014,03 Q3,27,0.4787
2014,03 Q3,30,0.6789
2014,03 Q3,33,0.8964
2014,03 Q3,36,1.1488
2014,03 Q3,39,1.3664
2014,03 Q3,42,1.6797
2014,03 Q3,45,2.0104
2014,03 Q3,48,2.3499
2014,03 Q3,51,2.7415
2014,03 Q3,54,2.933
2014,03 Q3,57,3.255
2014,03 Q3,60,3.4726
2014,03 Q3,63,3.725
2014,03 Q3,66,3.9513
2014,03 Q3,69,4.1688
2014,03 Q3,72,4.3516
2014,03 Q3,75,4.4909
2014,03 Q3,78,4.6214
2014,03 Q3,81,4.7607
2014,03 Q3,84,4.9521
2014,03 Q3,87,5.1262
2014,03 Q3,90,5.2654
2014,03 Q3,93,5.483
2014,03 Q3,96,5.5788
2014,03 Q3,99,5.6832
2014,03 Q3,102,5.7702
2014,03 Q3,105,5.866
2014,03 Q3,108,5.9269
2014,03 Q3,111,6.0052
2014,03 Q3,114,6.0661
2014,03 Q3,117,6.1184
2014,03 Q3,120,6.1706
2014,04 Q4 mayor,0,0.0
2014,04 Q4 mayor,3,0.0
2014,04 Q4 mayor,6,0.0
2014,04 Q4 mayor,9,0.0
2014,04 Q4 mayor,12,0.0
2014,04 Q4 mayor,15,0.0087
2014,04 Q4 mayor,18,0.0348
2014,04 Q4 mayor,21,0.0435
2014,04 Q4 mayor,24,0.0609
2014,04 Q4 mayor,27,0.1131
2014,04 Q4 mayor,30,0.1654
2014,04 Q4 mayor,33,0.2263
2014,04 Q4 mayor,36,0.3481
2014,04 Q4 mayor,39,0.47
2014,04 Q4 mayor,42,0.557
2014,04 Q4 mayor,45,0.644
2014,04 Q4 mayor,48,0.7224
2014,04 Q4 mayor,51,0.8181
2014,04 Q4 mayor,54,0.9661
2014,04 Q4 mayor,57,1.1749
2014,04 Q4 mayor,60,1.3577
2014,04 Q4 mayor,63,1.5405
2014,04 Q4 mayor,66,1.7842
2014,04 Q4 mayor,69,1.9147
2014,04 Q4 mayor,72,2.054
2014,04 Q4 mayor,75,2.228
2014,04 Q4 mayor,78,2.3673
2014,04 Q4 mayor,81,2.4717
2014,04 Q4 mayor,84,2.6284
2014,04 Q4 mayor,87,2.7676
2014,04 Q4 mayor,90,2.8808
2014,04 Q4 mayor,93,2.9417
2014,04 Q4 mayor,96,3.0809
2014,04 Q4 mayor,99,3.2637
2014,04 Q4 mayor,102,3.3507
2014,04 Q4 mayor,105,3.4813
2014,04 Q4 mayor,108,3.6205
2014,04 Q4 mayor,111,3.8033
2014,04 Q4 mayor,114,3.9426
2014,04 Q4 mayor,117,4.0818
2014,04 Q4 mayor,120,4.1862
2015,01 Q1 menor,0,0.0
2015,01 Q1 menor,3,0.0
2015,01 Q1 menor,6,0.0
2015,01 Q1 menor,9,0.0433
2015,01 Q1 menor,12,0.2165
2015,01 Q1 menor,15,0.4547
2015,01 Q1 menor,18,0.7506
2015,01 Q1 menor,21,1.0537
2015,01 Q1 menor,24,1.3424
2015,01 Q1 menor,27,1.7898
2015,01 Q1 menor,30,2.2373
2015,01 Q1 menor,33,2.6054
